step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/weighted_f1_score
429,172340,1716,0.029719536741186273,0.25,0.25,,,,,
430,172696,1720,0.027778333444416495,0.0,0.0,,,,,
431,173084,1724,0.03295191512274307,0.5,0.5,,,,,
432,173504,1728,0.028917074285526236,0.25,0.25,,,,,
433,173860,1732,0.03020737464818012,0.25,0.25,0.02574731093486759,0.5,0.5,,
434,174280,1736,0.029054326785812126,0.25,0.25,,,,,
435,174604,1740,0.036651911671011464,0.25,0.25,,,,,
436,174992,1744,0.03491694100178658,0.25,0.25,,,,,
437,175412,1748,0.030591166891268024,0.75,0.75,,,,,
438,175800,1752,0.031319464574958523,0.25,0.25,,,,,
439,176124,1756,0.025391139178189977,1.0,1.0,,,,,
440,176576,1760,0.02805266710211559,0.25,0.25,,,,,
441,176996,1764,0.026982890103502265,0.25,0.25,0.03376237565065384,0.25,0.25,,
442,177352,1768,0.035917133331460654,0.5,0.5,,,,,
443,177772,1772,0.03308242418502731,0.0,0.0,,,,,
444,178096,1776,0.02654148760802514,0.75,0.75,,,,,
445,178484,1780,0.03250613116700359,0.0,0.0,,,,,
446,178840,1784,0.03176549071162298,0.25,0.25,,,,,
447,179292,1788,0.03222849572109494,0.25,0.25,,,,,
448,179552,1792,0.03889555956981042,0.25,0.25,,,,,
449,180036,1796,0.02410887996746699,0.25,0.25,0.026268597567996127,0.5,0.5,,
450,180392,1800,0.04110691766483978,0.25,0.25,,,,,
451,180908,1804,0.018527684783861673,0.25,0.25,,,,,
452,181360,1808,0.02764886581723139,0.25,0.25,,,,,
453,181812,1812,0.03283273560316331,0.25,0.25,,,,,
454,182136,1816,0.03499564102870635,0.25,0.25,,,,,
455,182524,1820,0.027166190130285064,0.25,0.25,,,,,
456,182944,1824,0.02991476980916856,0.25,0.25,,,,,
457,183364,1828,0.029515015555916676,0.5,0.5,0.0337909678681367,0.5,0.5,,
458,183784,1832,0.02891108373339228,0.5,0.5,,,,,
459,184236,1836,0.025914504131979082,0.5,0.5,,,,,
460,184624,1840,0.032630685956093544,0.25,0.25,,,,,
461,184980,1844,0.02923454007946723,0.5,0.5,,,,,
462,185272,1848,0.034647070382551985,0.5,0.5,,,,,
463,185756,1852,0.02374987594815654,0.5,0.5,,,,,
464,185920,1856,0.04623292794350118,0.75,0.75,,,,,
465,186372,1860,0.0261482172725852,0.5,0.5,0.032953345833095476,0.5,0.5,,
466,186792,1864,0.03150710040784292,0.0,0.0,,,,,
467,187116,1868,0.030750565570536875,0.75,0.75,,,,,
468,187536,1872,0.03688352519380338,0.25,0.25,,,,,
469,187956,1876,0.02846176359207238,0.75,0.75,,,,,
470,188376,1880,0.027142993489456906,0.5,0.5,,,,,
471,188860,1884,0.022153275797301527,0.5,0.5,,,,,
472,189248,1888,0.031942773910068355,0.25,0.25,,,,,
473,189700,1892,0.02756615747361415,0.5,0.5,0.035327196841194376,0.5,0.5,,
474,190056,1896,0.031009589057112884,0.25,0.25,,,,,
475,190476,1900,0.03369775114215617,0.5,0.5,,,,,
476,190864,1904,0.025434994663056598,0.5,0.5,,,,,
477,191284,1908,0.024698452183015085,0.0,0.0,,,,,
478,191576,1912,0.03894827720490159,0.0,0.0,,,,,
479,191932,1916,0.034658033592581065,0.0,0.0,,,,,
480,192384,1920,0.02730572106951221,0.25,0.25,,,,,
481,192868,1924,0.03240395829444924,0.25,0.25,0.03260217457769089,0.25,0.25,,
482,193288,1928,0.0292504786493813,0.25,0.25,,,,,
483,193740,1932,0.028158101740922186,0.25,0.25,,,,,
484,194160,1936,0.025130691668756526,0.75,0.75,,,,,
485,194548,1940,0.033121233262767384,0.5,0.5,,,,,
486,195064,1944,0.03115250775925787,0.5,0.5,,,,,
487,195420,1948,0.031207079872957278,0.25,0.25,,,,,
488,195808,1952,0.029497529606297233,0.0,0.0,,,,,
489,196228,1956,0.0315267700360191,0.5,0.5,0.02674913878063255,0.25,0.25,,
490,196616,1960,0.029796720890752415,0.25,0.25,,,,,
491,197036,1964,0.02899223494269371,0.5,0.5,,,,,
492,197424,1968,0.028046871615148492,0.25,0.25,,,,,
493,197812,1972,0.027322337366406605,1.0,1.0,,,,,
494,198232,1976,0.03073825343442558,0.5,0.5,,,,,
495,198716,1980,0.023411871285393734,0.5,0.5,,,,,
496,199136,1984,0.026443902428923662,0.25,0.25,,,,,
497,199556,1988,0.025259006069573372,0.5,0.5,0.025983950731568593,0.75,0.75,,
498,199944,1992,0.027881561840655895,0.5,0.5,,,,,
499,200236,1996,0.02822973064564874,0.75,0.75,,,,,
500,200656,2000,0.027127562891631755,0.5,0.5,,,,,
501,201076,2004,0.025805176741362918,0.75,0.75,,,,,
502,201272,2008,0.056138916987940025,0.25,0.25,,,,,
503,201692,2012,0.02111289462758551,0.75,0.75,,,,,
504,202112,2016,0.03476483276448789,0.25,0.25,,,,,
505,202340,2020,0.04019659655278507,0.5,0.5,0.035703413986842326,0.25,0.25,,
506,202792,2024,0.03618700272268975,0.0,0.0,,,,,
507,203180,2028,0.026987813963237767,0.75,0.75,,,,,
508,203600,2032,0.02507266604503055,0.75,0.75,,,,,
509,204052,2036,0.026729606154368844,0.25,0.25,,,,,
510,204376,2040,0.03393338936580994,0.25,0.25,,,,,
511,204764,2044,0.023665128360768506,0.5,0.5,,,,,
512,205184,2048,0.025736458122371745,0.5,0.5,,,,,
513,205636,2052,0.02270667749697371,0.25,0.25,0.03173302220372316,0.25,0.25,,
514,206056,2056,0.02552122651634608,0.25,0.25,,,,,
515,206508,2060,0.03162994024580777,0.25,0.25,,,,,
516,206928,2064,0.031537874013148,0.5,0.5,,,,,
517,207284,2068,0.03698967482397279,0.0,0.0,,,,,
518,207672,2072,0.03657050029369477,0.5,0.5,,,,,
519,207996,2076,0.038776689683979834,0.5,0.5,,,,,
520,208480,2080,0.025332142779744722,0.5,0.5,,,,,
521,208900,2084,0.024840193254202017,0.25,0.25,0.028051110460438386,0.5,0.5,,
522,209256,2088,0.030241917597367298,0.5,0.5,,,,,
523,209644,2092,0.03132848037648311,0.25,0.25,,,,,
524,209968,2096,0.03545577577830682,0.5,0.5,,,,,
525,210388,2100,0.023878661190202224,0.5,0.5,,,,,
526,210840,2104,0.025509105064274867,0.5,0.5,,,,,
527,211228,2108,0.026989669361355866,0.75,0.75,,,,,
528,211680,2112,0.02338396148709673,0.25,0.25,,,,,
529,212100,2116,0.03684713091451491,0.25,0.25,0.03381913087812697,0.5,0.5,,
530,212520,2120,0.03469874376353809,0.0,0.0,,,,,
531,212972,2124,0.02686715277242212,0.5,0.5,,,,,
532,213392,2128,0.02630836186396209,0.5,0.5,,,,,
533,213780,2132,0.02794497892609892,0.5,0.5,,,,,
534,214232,2136,0.025502921118414703,0.5,0.5,,,,,
535,215836,2140,0.009162049793504764,0.25,0.25,,,,,
536,216256,2144,0.03252191959891751,0.5,0.5,,,,,
537,216644,2148,0.029362713992133346,0.75,0.75,0.024651948389881606,0.25,0.25,,
538,216968,2152,0.033052326839496576,0.25,0.25,,,,,
539,217260,2156,0.04336673798163525,0.0,0.0,,,,,
540,217584,2160,0.02767928180918216,0.5,0.5,,,,,
541,217908,2164,0.0418675983787266,0.5,0.5,,,,,
542,218328,2168,0.03381925287956174,0.25,0.25,,,,,
543,218652,2172,0.032188770823573805,0.75,0.75,,,,,
544,219104,2176,0.030608361337431396,0.25,0.25,,,,,
545,219524,2180,0.029771183961309868,0.0,0.0,0.023129126674972515,0.5,0.5,,
546,219912,2184,0.026612010222394244,0.25,0.25,,,,,
547,220172,2188,0.0337023304435084,0.5,0.5,,,,,
548,220496,2192,0.031099763852311075,0.25,0.25,,,,,
549,220756,2196,0.03497137811808045,0.25,0.25,,,,,
550,221208,2200,0.026149366907457554,0.25,0.25,,,,,
551,221660,2204,0.025142266764211007,0.5,0.5,,,,,
552,222112,2208,0.03604309439714395,0.25,0.25,,,,,
553,222436,2212,0.03922302693282246,0.0,0.0,0.03299088647209994,0.25,0.25,,
554,222856,2216,0.02445484234606434,0.25,0.25,,,,,
555,223116,2220,0.04036401882268961,0.25,0.25,,,,,
556,223472,2224,0.03123157932180499,0.5,0.5,,,,,
557,223732,2228,0.028408399803379895,0.75,0.75,,,,,
558,223896,2232,0.05306233948959562,0.25,0.25,,,,,
559,224284,2236,0.03132111936826163,0.75,0.75,,,,,
560,224640,2240,0.028528549681976243,0.75,0.75,,,,,
561,225028,2244,0.02515856178743445,0.75,0.75,0.029941727695342025,0.5,0.5,,
562,225512,2248,0.02356192802209686,0.5,0.5,,,,,
563,225996,2252,0.025265210599206056,0.25,0.25,,,,,
564,226416,2256,0.021578983473472924,0.75,0.75,,,,,
565,226868,2260,0.025527467845568357,0.5,0.5,,,,,
566,227320,2264,0.0263612056752461,0.75,0.75,,,,,
567,227772,2268,0.027028335360171567,0.5,0.5,,,,,
568,228256,2272,0.022586136809531733,0.0,0.0,,,,,
569,228708,2276,0.028494842820302735,0.5,0.5,0.03833307686790501,0.25,0.25,,
570,229096,2280,0.02797040532094532,0.0,0.0,,,,,
571,229324,2284,0.030699894256425383,0.5,0.5,,,,,
572,229744,2288,0.025843979076633758,0.25,0.25,,,,,
573,230228,2292,0.029923466623587355,0.25,0.25,,,,,
574,230680,2296,0.032710717470809385,0.25,0.25,,,,,
575,231132,2300,0.03001647147996449,0.25,0.25,,,,,
576,231488,2304,0.038843016494237805,0.0,0.0,,,,,
577,231940,2308,0.026554131313793132,0.25,0.25,0.023537683569668916,0.25,0.25,,
578,232392,2312,0.028393502076713904,0.5,0.5,,,,,
579,232716,2316,0.03804828527662835,0.25,0.25,,,,,
580,233040,2320,0.029038120997911393,0.0,0.0,,,,,
581,233364,2324,0.026049380479903395,0.75,0.75,,,,,
582,233784,2328,0.023625315571400383,0.5,0.5,,,,,
583,234236,2332,0.02753853453144341,0.75,0.75,,,,,
584,234688,2336,0.02484282516483061,0.5,0.5,,,,,
585,234884,2340,0.04538150556898473,0.5,0.5,0.024906825064074004,0.5,0.5,,
586,235336,2344,0.025070889134405142,0.5,0.5,,,,,
587,235660,2348,0.03155289399485082,0.5,0.5,,,,,
588,236112,2352,0.027466734377897564,0.25,0.25,,,,,
589,236564,2356,0.029093172947719764,0.25,0.25,,,,,
590,236824,2360,0.030160919393589433,0.75,0.75,,,,,
591,237244,2364,0.03340573353342222,0.75,0.75,,,,,
592,237696,2368,0.025294783825067786,0.25,0.25,,,,,
593,238116,2372,0.028986503692667746,0.75,0.75,0.026422872822414113,0.5,0.5,,
594,238248,2376,0.04248696803922031,0.5,0.5,,,,,
595,238604,2380,0.02653407798796217,0.75,0.75,,,,,
596,239056,2384,0.0319125153086452,0.25,0.25,,,,,
597,239476,2388,0.03237016915587612,0.25,0.25,,,,,
598,239928,2392,0.027345553380310837,0.25,0.25,,,,,
599,240316,2396,0.03489807242526846,0.0,0.0,,,,,
600,240704,2400,0.02415263987432809,0.75,0.75,,,,,
601,241124,2404,0.028342220488260902,0.25,0.25,0.03642856227505604,0.25,0.25,,
602,241448,2408,0.035518674068839115,0.5,0.5,,,,,
603,241804,2412,0.032717511216566006,0.25,0.25,,,,,
604,242224,2416,0.028546789540016385,0.5,0.5,,,,,
605,242548,2420,0.03801875416744542,0.25,0.25,,,,,
606,243000,2424,0.02514635375169681,0.5,0.5,,,,,
607,243356,2428,0.034312995005703485,0.25,0.25,,,,,
608,243776,2432,0.031482656042641284,0.25,0.25,,,,,
609,244228,2436,0.02456480870021583,0.0,0.0,0.030943381689105744,0.5,0.5,,
610,244648,2440,0.029501901919990747,0.75,0.75,,,,,
611,245100,2444,0.03021281296323406,0.75,0.75,,,,,
612,245584,2448,0.022063640541171856,0.5,0.5,,,,,
613,245844,2452,0.039396407529351515,0.25,0.25,,,,,
614,246296,2456,0.03133366745351091,0.75,0.75,,,,,
615,246684,2460,0.03371540973983447,0.25,0.25,,,,,
616,247104,2464,0.02790376233631351,0.5,0.5,,,,,
617,247524,2468,0.02748963013130147,0.25,0.25,0.0282672946483437,0.0,0.0,,
618,247944,2472,0.034925017717360445,0.0,0.0,,,,,
619,248364,2476,0.030191246368797546,0.5,0.5,,,,,
620,248752,2480,0.025331371039747145,0.5,0.5,,,,,
621,249204,2484,0.02625822821306956,0.5,0.5,,,,,
622,249624,2488,0.033991811224367,0.5,0.5,,,,,
623,250012,2492,0.029184921180758088,0.5,0.5,,,,,
624,250432,2496,0.02916474961116889,0.5,0.5,,,,,
625,250820,2500,0.025152515366088053,0.5,0.5,0.02189799901037617,0.25,0.25,,
626,251176,2504,0.034666815135468744,0.25,0.25,,,,,
627,251564,2508,0.03320338145730309,0.25,0.25,,,,,
628,251952,2512,0.026203671003683596,0.75,0.75,,,,,
629,252372,2516,0.028810262183300912,0.5,0.5,,,,,
630,252824,2520,0.025959181018273998,0.25,0.25,,,,,
631,253276,2524,0.03633255655871827,0.0,0.0,,,,,
632,253632,2528,0.028225004626286875,0.25,0.25,,,,,
633,254116,2532,0.03363648571005313,0.0,0.0,0.030993434303490143,0.25,0.25,,
634,254536,2536,0.023443648314277275,0.75,0.75,,,,,
635,254988,2540,0.03282144825497483,0.5,0.5,,,,,
636,255440,2544,0.026415630188499583,0.25,0.25,,,,,
637,255892,2548,0.028713786359943674,0.0,0.0,,,,,
638,256280,2552,0.03330241446524378,0.5,0.5,,,,,
639,256668,2556,0.030946182331236593,0.25,0.25,,,,,
640,257056,2560,0.026592077524449042,0.25,0.25,,,,,
641,257476,2564,0.027820808809566683,0.75,0.75,0.03233354391968553,0.5,0.5,,
642,257896,2568,0.02499159285742647,0.5,0.5,,,,,
643,258188,2572,0.03659432919524635,0.0,0.0,,,,,
644,258672,2576,0.026023586318263195,0.25,0.25,,,,,
645,259124,2580,0.025657078446795954,0.5,0.5,,,,,
646,259512,2584,0.024405222846627907,0.25,0.25,,,,,
647,259996,2588,0.02732505698547705,0.75,0.75,,,,,
648,260416,2592,0.02947668951187377,0.25,0.25,,,,,
649,260868,2596,0.03350804657386504,0.25,0.25,0.029874821852478577,0.5,0.5,,
650,261288,2600,0.028611679230454087,0.75,0.75,,,,,
651,261676,2604,0.03139475349739769,0.5,0.5,,,,,
652,262160,2608,0.028176777176398483,0.5,0.5,,,,,
653,262516,2612,0.02259461488646924,0.25,0.25,,,,,
654,262904,2616,0.032385741189877415,0.0,0.0,,,,,
655,263324,2620,0.031091481810483927,0.5,0.5,,,,,
656,263584,2624,0.04298017639706387,0.25,0.25,,,,,
657,264004,2628,0.029442836666688052,0.25,0.25,0.03587025061099238,0.25,0.25,,
658,264424,2632,0.027988497278003812,0.5,0.5,,,,,
659,264780,2636,0.03215413750147491,0.25,0.25,,,,,
660,265104,2640,0.024370003952629078,0.75,0.75,,,,,
661,265524,2644,0.027305401152106452,0.5,0.5,,,,,
662,265944,2648,0.029197548891070037,0.0,0.0,,,,,
663,266396,2652,0.031088769041737775,0.25,0.25,,,,,
664,266816,2656,0.02833737477786809,0.5,0.5,,,,,
665,267268,2660,0.0186192802475323,0.5,0.5,0.03142703921609666,0.0,0.0,,
666,267720,2664,0.02812790875272989,0.75,0.75,,,,,
667,268172,2668,0.028062215048271926,0.5,0.5,,,,,
668,268624,2672,0.020044042074237385,0.25,0.25,,,,,
669,269044,2676,0.03555066576216601,0.25,0.25,,,,,
670,269496,2680,0.02692995497282303,0.25,0.25,,,,,
671,269788,2684,0.02604593948909951,1.0,1.0,,,,,
672,270176,2688,0.02611209474964141,0.25,0.25,,,,,
673,270372,2692,0.03744021001612585,0.5,0.5,0.021341353739113455,0.75,0.75,,
674,270760,2696,0.029681485383818776,0.25,0.25,,,,,
675,271148,2700,0.03016019274354155,0.75,0.75,,,,,
676,271664,2704,0.0244049734028787,0.5,0.5,,,,,
677,272084,2708,0.027301398655500596,0.25,0.25,,,,,
678,272472,2712,0.02908158379537364,0.25,0.25,,,,,
679,272892,2716,0.029210749272868954,0.5,0.5,,,,,
680,273344,2720,0.03128660176609823,0.5,0.5,,,,,
681,273796,2724,0.027773147961418578,0.25,0.25,0.027852857486740448,0.5,0.5,,
682,274248,2728,0.023479040129098912,0.75,0.75,,,,,
683,274668,2732,0.01960029976252805,0.75,0.75,,,,,
684,274928,2736,0.03889904739609847,0.0,0.0,,,,,
685,275348,2740,0.03432441467202501,0.25,0.25,,,,,
686,275832,2744,0.023718876668250385,0.25,0.25,,,,,
687,276220,2748,0.02682407906356289,0.75,0.75,,,,,
688,276608,2752,0.041800898664374704,0.0,0.0,,,,,
689,277028,2756,0.028441945587122486,0.25,0.25,0.03107467449392044,0.5,0.5,,
690,277320,2760,0.03645819568184228,0.75,0.75,,,,,
691,277740,2764,0.027474226432897726,0.5,0.5,,,,,
692,278192,2768,0.025758540274680723,0.25,0.25,,,,,
693,278516,2772,0.03840295890552533,0.25,0.25,,,,,
694,278904,2776,0.032900494320806314,0.5,0.5,,,,,
695,279228,2780,0.03013181824790263,0.5,0.5,,,,,
696,279680,2784,0.03313423746554528,0.25,0.25,,,,,
697,280100,2788,0.028722155173394496,0.25,0.25,0.033665564405530236,0.5,0.5,,
698,280488,2792,0.030380076167797743,0.5,0.5,,,,,
699,280908,2796,0.027719744022845834,0.25,0.25,,,,,
700,281360,2800,0.021286251229639758,0.5,0.5,,,,,
701,281748,2804,0.02811860641172539,0.25,0.25,,,,,
702,282136,2808,0.028158082209036293,0.25,0.25,,,,,
703,282524,2812,0.0216271230639578,0.5,0.5,,,,,
704,282880,2816,0.033635208319778835,0.5,0.5,,,,,
705,283268,2820,0.02921377515337212,0.25,0.25,0.03714765319106441,0.5,0.5,,
706,283720,2824,0.028668570551982058,0.5,0.5,,,,,
707,284044,2828,0.03669084194736751,0.25,0.25,,,,,
708,284240,2832,0.056201925602013036,0.0,0.0,,,,,
709,284692,2836,0.023304269822843005,0.5,0.5,,,,,
710,284952,2840,0.04070095558601082,0.25,0.25,,,,,
711,285372,2844,0.02565984599680073,0.5,0.5,,,,,
712,285824,2848,0.031317965417269986,0.5,0.5,,,,,
713,286212,2852,0.03288298602854089,0.25,0.25,0.031288166847281376,0.25,0.25,,
714,286632,2856,0.028213446993444483,0.75,0.75,,,,,
715,287052,2860,0.02615579579163925,0.5,0.5,,,,,
716,287376,2864,0.038019406049415234,0.0,0.0,,,,,
717,287700,2868,0.03096059498361666,0.25,0.25,,,,,
718,288152,2872,0.03088782983863691,0.25,0.25,,,,,
719,288540,2876,0.03587414529767321,0.0,0.0,,,,,
720,288992,2880,0.028403596994337314,0.25,0.25,,,,,
721,289412,2884,0.024408691817482123,0.0,0.0,0.022360249629529916,0.5,0.5,,
722,289832,2888,0.034384277493406855,0.5,0.5,,,,,
723,290220,2892,0.02592987793678712,1.0,1.0,,,,,
724,290576,2896,0.03596957150677802,0.0,0.0,,,,,
725,290996,2900,0.023780250142394484,0.5,0.5,,,,,
726,291384,2904,0.032291571953415435,0.25,0.25,,,,,
727,291932,2908,0.025138807344459276,0.25,0.25,,,,,
728,292352,2912,0.030985591751275878,0.5,0.5,,,,,
729,292740,2916,0.027242764297541366,0.75,0.75,0.021317489249353633,0.5,0.5,,
730,293096,2920,0.03724494851908689,0.0,0.0,,,,,
731,293516,2924,0.021671331232581373,0.75,0.75,,,,,
732,293904,2928,0.02720365303143543,0.5,0.5,,,,,
733,294260,2932,0.02710189536170142,0.5,0.5,,,,,
734,294584,2936,0.03314477626800056,0.25,0.25,,,,,
735,295068,2940,0.02550827788292281,0.5,0.5,,,,,
736,295488,2944,0.026547713156268263,0.75,0.75,,,,,
737,295876,2948,0.029738273680507823,0.25,0.25,0.030117819878395624,0.5,0.5,,
738,296296,2952,0.03246229804463453,0.25,0.25,,,,,
739,296684,2956,0.029543158380406567,0.25,0.25,,,,,
740,297104,2960,0.03171519627257252,0.5,0.5,,,,,
741,297588,2964,0.026048885051859087,0.5,0.5,,,,,
742,298008,2968,0.02967444399155817,0.25,0.25,,,,,
743,298396,2972,0.025837054799423432,0.0,0.0,,,,,
744,299328,2976,0.015486159301555573,0.5,0.5,,,,,
745,299716,2980,0.03319825123797045,0.5,0.5,0.030570218756536358,0.25,0.25,,
746,300072,2984,0.03266341147041043,0.5,0.5,,,,,
747,300428,2988,0.0380859671346957,0.0,0.0,,,,,
748,300752,2992,0.03559348304150536,0.25,0.25,,,,,
749,301076,2996,0.03627277192873197,0.5,0.5,,,,,
750,301368,3000,0.03861056524586097,0.25,0.25,,,,,
751,301756,3004,0.037206599665885465,0.25,0.25,,,,,
752,302176,3008,0.03269694475308772,0.25,0.25,,,,,
753,302532,3012,0.03372362440339161,0.25,0.25,0.02414704508750804,0.25,0.25,,
754,302728,3016,0.049060145230326584,0.25,0.25,,,,,
755,303084,3020,0.031147885759947837,0.5,0.5,,,,,
756,303504,3024,0.027492952871243682,0.5,0.5,,,,,
757,303924,3028,0.030595748424336152,0.0,0.0,,,,,
758,304408,3032,0.029662201419330472,0.5,0.5,,,,,
759,304828,3036,0.030321008937771083,0.5,0.5,,,,,
760,305216,3040,0.03166987035437785,0.25,0.25,,,,,
761,305572,3044,0.02824533256598435,0.75,0.75,0.031097319542381378,0.0,0.0,,
762,305992,3048,0.03089557017344681,0.25,0.25,,,,,
763,306380,3052,0.03372173735772246,0.25,0.25,,,,,
764,306864,3056,0.029920587558331137,0.0,0.0,,,,,
765,307188,3060,0.039486098100178654,0.0,0.0,,,,,
766,307672,3064,0.025713798975911684,0.25,0.25,,,,,
767,308060,3068,0.030602755022895094,0.25,0.25,,,,,
768,308480,3072,0.025158567953466306,0.5,0.5,,,,,
769,308932,3076,0.029243889008898072,0.0,0.0,0.024198968095485565,0.75,0.75,,
770,309256,3080,0.028492421669363045,0.25,0.25,,,,,
771,309644,3084,0.03622370699053779,0.5,0.5,,,,,
772,310064,3088,0.031270282424505316,0.75,0.75,,,,,
773,310484,3092,0.026422562924628714,0.25,0.25,,,,,
774,310936,3096,0.02776396236587254,0.25,0.25,,,,,
775,311356,3100,0.0396361489872885,0.0,0.0,,,,,
776,311712,3104,0.028914035345228104,0.5,0.5,,,,,
777,312100,3108,0.031037989991919517,0.5,0.5,0.02846391546779595,0.5,0.5,,
778,312520,3112,0.03379824136980678,0.25,0.25,,,,,
779,312940,3116,0.027918250487922038,0.5,0.5,,,,,
780,313360,3120,0.025013472234235487,0.5,0.5,,,,,
781,313748,3124,0.034569210316747485,0.25,0.25,,,,,
782,314072,3128,0.03292302249704335,0.25,0.25,,,,,
783,314524,3132,0.03189168027827776,0.25,0.25,,,,,
784,314912,3136,0.0321221552423385,0.25,0.25,,,,,
785,315332,3140,0.026330937964817978,0.25,0.25,0.03411200870621035,0.0,0.0,,
786,315752,3144,0.028162715432699773,0.25,0.25,,,,,
787,316172,3148,0.027056581958768658,1.0,1.0,,,,,
788,316656,3152,0.02677502932190722,0.0,0.0,,,,,
789,316980,3156,0.03125408069999798,0.75,0.75,,,,,
790,317336,3160,0.034251329125408,0.25,0.25,,,,,
791,317692,3164,0.028746017831889407,1.0,1.0,,,,,
792,317984,3168,0.03388019039194672,0.25,0.25,,,,,
793,318468,3172,0.02774738561142506,0.75,0.75,0.02555484719385095,0.75,0.75,,
794,318888,3176,0.03162450939965901,0.25,0.25,,,,,
795,319372,3180,0.02690830584634205,0.25,0.25,,,,,
796,319792,3184,0.02497919624756117,0.25,0.25,,,,,
797,320212,3188,0.024206129373377423,0.5,0.5,,,,,
798,320664,3192,0.02762852570285133,0.75,0.75,,,,,
799,321116,3196,0.0226530422012924,1.0,1.0,,,,,
800,321472,3200,0.032483088101050106,0.75,0.75,,,,,
801,321924,3204,0.025984351555000885,0.75,0.75,0.030582329697181897,0.25,0.25,,
802,322376,3208,0.03318125360279737,0.25,0.25,,,,,
803,322924,3212,0.021665119407050636,0.25,0.25,,,,,
804,323216,3216,0.04013381703065837,0.25,0.25,,,,,
805,323636,3220,0.031059160709423127,0.5,0.5,,,,,
806,324056,3224,0.030424464403815906,0.25,0.25,,,,,
807,324476,3228,0.03222147241055609,0.25,0.25,,,,,
808,324896,3232,0.029880223374708435,0.25,0.25,,,,,
809,325348,3236,0.02979845665891775,0.75,0.75,0.03129886724047748,0.5,0.5,,
810,325800,3240,0.019594703752256432,0.75,0.75,,,,,
811,326156,3244,0.033750676771241134,0.25,0.25,,,,,
812,326608,3248,0.023890376829796684,0.75,0.75,,,,,
813,326996,3252,0.04006183619889441,0.25,0.25,,,,,
814,327416,3256,0.028001479079841744,0.25,0.25,,,,,
815,327836,3260,0.023218563018310233,0.75,0.75,,,,,
816,328192,3264,0.0302331316289019,0.5,0.5,,,,,
817,328516,3268,0.02953968986064228,0.5,0.5,0.03252769993720369,0.25,0.25,,
818,329000,3272,0.02169269185732886,0.5,0.5,,,,,
819,329420,3276,0.028554090714703276,0.5,0.5,,,,,
820,329872,3280,0.027702785377757094,0.5,0.5,,,,,
821,330324,3284,0.027839973207966863,0.25,0.25,,,,,
822,330680,3288,0.027607834849329927,0.5,0.5,,,,,
823,331100,3292,0.03491370631310815,0.5,0.5,,,,,
824,331520,3296,0.03409548472365136,0.25,0.25,,,,,
825,331876,3300,0.038095605123561166,0.25,0.25,0.03493264330438567,0.75,0.75,,
826,332328,3304,0.02409814101787345,0.5,0.5,,,,,
827,332684,3308,0.03243507931824969,0.5,0.5,,,,,
828,333072,3312,0.029569165576706285,0.5,0.5,,,,,
829,333460,3316,0.028064611929414698,0.75,0.75,,,,,
830,333848,3320,0.022746518289392417,1.0,1.0,,,,,
831,334396,3324,0.020749690287211638,0.75,0.75,,,,,
832,334880,3328,0.025889474141413613,0.25,0.25,,,,,
833,335268,3332,0.03278617082566072,0.5,0.5,0.020768480319155742,0.5,0.5,,
834,335656,3336,0.030646461886185344,0.0,0.0,,,,,
835,335948,3340,0.03052995319705369,0.5,0.5,,,,,
836,336368,3344,0.03139835625188574,0.25,0.25,,,,,
837,336788,3348,0.03271565755552523,0.0,0.0,,,,,
838,337176,3352,0.0275968595106679,0.75,0.75,,,,,
839,337564,3356,0.029183803520032775,0.5,0.5,,,,,
840,337952,3360,0.028657398336293615,0.25,0.25,,,,,
841,338404,3364,0.026065529794542724,0.5,0.5,0.0249517540883873,0.75,0.75,,
842,338792,3368,0.02536307247424967,0.5,0.5,,,,,
843,339244,3372,0.02809390577059972,0.25,0.25,,,,,
844,339696,3376,0.024731732622348252,0.5,0.5,,,,,
845,340116,3380,0.03429827006436299,0.0,0.0,,,,,
